src,dst,relationship
WVB,WDH,295.0705359
AMS,BRN,631.2213979
BCN,BRN,759.3748912
BRN,AMS,631.2213979
BRN,BCN,759.3748912
BRN,CGN,440.1816371
BRN,EBA,509.9043966
BRN,HAM,767.389023
BRN,IBZ,1023.131004
BRN,LCY,742.868163
BRN,MUC,358.966432
BRN,OLB,688.1217484
BRN,PMI,904.4462251
BRN,TXL,752.6248237
BRN,VIE,693.8165448
CGN,BRN,440.1816371
EBA,BRN,509.9043966
HAM,BRN,767.389023
IBZ,BRN,1023.131004
LCY,BRN,742.868163
MUC,BRN,358.966432
OLB,BRN,688.1217484
PMI,BRN,904.4462251
TXL,BRN,752.6248237
VIE,BRN,693.8165448
BOS,MSP,1804.231298
CUN,DFW,1657.192479
CUN,MSP,2714.627244
DCA,LAN,770.4108695
DCA,MSP,1494.846057
DFW,CUN,1657.192479
DFW,MSP,1372.577915
JFK,MSP,1651.273973
LAN,DCA,770.4108695
LAN,MSP,730.5952074
LAS,MSP,2087.765776
LAX,MSP,2467.294175
MCO,MSP,2110.437351
MDW,MSP,560.3156505
MSP,BOS,1804.231298
MSP,CUN,2714.627244
MSP,DCA,1494.846057
MSP,DFW,1372.577915
MSP,JFK,1651.273973
MSP,LAN,730.5952074
MSP,LAS,2087.765776
MSP,LAX,2467.294175
MSP,MCO,2110.437351
MSP,MDW,560.3156505
MSP,PHX,2051.707832
MSP,PSP,2336.339494
MSP,PUJ,3722.072767
MSP,RSW,2282.232242
MSP,SAN,2462.795849
MSP,SEA,2244.808455
MSP,SFO,2551.388212
PHX,MSP,2051.707832
PSP,MSP,2336.339494
PUJ,MSP,3722.072767
RSW,MSP,2282.232242
SAN,MSP,2462.795849
SEA,MSP,2244.808455
SFO,MSP,2551.388212
AER,LBD,2476.496343
ALA,DYU,872.2066055
DME,DYU,2961.540206
DXB,DYU,1944.466707
DYU,ALA,872.2066055
DYU,DME,2961.540206
DYU,DXB,1944.466707
DYU,FRA,4823.538892
DYU,IKT,3124.078506
DYU,IST,3401.10248
DYU,KJA,2623.448138
DYU,KRR,2546.186503
DYU,KZN,2388.870906
DYU,LED,3580.772842
DYU,REN,1802.076278
DYU,SVX,2107.666729
DYU,URC,1665.258069
FRA,DYU,4823.538892
HMA,LBD,2314.68512
IKT,DYU,3124.078506
IST,DYU,3401.10248
KJA,DYU,2623.448138
KJA,LBD,2428.024303
KRR,DYU,2546.186503
KRR,LBD,2538.26903
KZN,DYU,2388.870906
KZN,LBD,2272.751484
LBD,AER,2476.496343
LBD,HMA,2314.68512
LBD,KJA,2428.024303
LBD,KRR,2538.26903
LBD,KZN,2272.751484
LBD,LED,3477.288352
LBD,NJC,2351.846639
LBD,OVB,1903.683351
LBD,REN,1687.235708
LBD,SVX,1947.342687
LBD,TJM,1913.526634
LED,DYU,3580.772842
LED,LBD,3477.288352
NJC,LBD,2351.846639
OVB,LBD,1903.683351
REN,DYU,1802.076278
REN,LBD,1687.235708
SVX,DYU,2107.666729
SVX,LBD,1947.342687
TJM,LBD,1913.526634
URC,DYU,1665.258069
ABZ,EMA,489.1525034
ABZ,HUY,419.8487064
ABZ,LBA,372.4805182
ABZ,MME,303.2252405
ABZ,NCL,242.7047747
ABZ,NWI,550.0233018
ABZ,SVG,497.0058007
ABZ,SYY,270.1096216
ABZ,WIC,149.4810201
BHX,NCL,287.3069888
CWL,NCL,419.4770074
DIJ,TLS,498.1597389
EMA,ABZ,489.1525034
HUY,ABZ,419.8487064
HUY,NWI,147.8629549
LBA,ABZ,372.4805182
LBA,SOU,324.8532152
LRT,LYS,687.1576544
LYS,LRT,687.1576544
MME,ABZ,303.2252405
NCL,ABZ,242.7047747
NCL,BHX,287.3069888
NCL,CWL,419.4770074
NCL,SVG,615.581151
NWI,ABZ,550.0233018
NWI,HUY,147.8629549
SOU,LBA,324.8532152
SVG,ABZ,497.0058007
SVG,NCL,615.581151
SYY,ABZ,270.1096216
TLS,DIJ,498.1597389
WIC,ABZ,149.4810201
ASB,ATQ,1651.135169
ASB,BHX,4818.672045
ASB,DEL,2027.057563
ASB,DME,2467.806775
ASB,DXB,1443.858024
ASB,FRA,4115.105484
ASB,IST,2549.326012
ASB,LHR,4741.188878
ATQ,ASB,1651.135169
BHX,ASB,4818.672045
DEL,ASB,2027.057563
DME,ASB,2467.806775
DXB,ASB,1443.858024
FRA,ASB,4115.105484
IST,ASB,2549.326012
LHR,ASB,4741.188878
EGC,PGX,47.57419518
ETZ,MRS,621.391615
ETZ,TLS,703.3914132
GVA,MRS,318.9798688
LEH,LYS,564.8333871
LIG,NCE,535.7413385
LIG,ORY,330.6894365
LYS,LEH,564.8333871
MLH,MRS,10000
MRS,ETZ,621.391615
MRS,GVA,318.9798688
MRS,MLH,10000
MRS,MXP,369.5657757
MRS,PUF,455.5546426
MXP,MRS,369.5657757
MXP,TLS,623.5160943
NCE,LIG,535.7413385
ORY,LIG,330.6894365
ORY,PGX,409.5366878
PGX,EGC,47.57419518
PGX,ORY,409.5366878
PUF,MRS,455.5546426
TLS,ETZ,703.3914132
TLS,MXP,623.5160943
GIG,LIM,3776.64626
GRU,LIM,3474.656628
HAV,LIM,3935.517027
HAV,SAL,1272.217972
LIM,GIG,3776.64626
LIM,GRU,3474.656628
LIM,HAV,3935.517027
LIM,POA,3338.147424
MGA,MIA,1638.245633
MGA,SAL,344.8289765
MIA,MGA,1638.245633
POA,LIM,3338.147424
SAL,HAV,1272.217972
SAL,MGA,344.8289765
ACE,BFS,2920.171114
ACE,BHX,2790.177544
ACE,BRS,2654.156919
ACE,EMA,2840.210314
ACE,GLA,3081.224762
ACE,LGW,2710.193202
ACE,MAN,2866.977523
ACE,NCL,3054.037339
AYT,BHX,3060.359272
AYT,GLA,3368.162349
AYT,LGW,2908.057601
AYT,MAN,3130.423684
BFS,DLM,3317.58975
BFS,LCA,3760.469006
BFS,NBE,2427.961634
BFS,PMI,1807.8234
BFS,TFS,3075.421181
BHX,ACE,2790.177544
BHX,AYT,3060.359272
BHX,DLM,2949.630485
BHX,FUE,2849.980301
BHX,LCA,3399.183182
BHX,NBE,2057.125994
BHX,PMI,1475.184376
BHX,TFS,2978.222689
BJV,MAN,2911.792602
BRS,ACE,2654.156919
BRS,AYT,3082.546302
BRS,DLM,2965.3352
BRS,LPA,2814.755454
BRS,NBE,1996.834418
BRS,PMI,1381.703338
BRS,TFS,2841.764748
CUN,LGW,7976.734778
CUN,MAN,7794.526138
DLM,BFS,3317.58975
DLM,BHX,2949.630485
DLM,BRS,2965.3352
DLM,GLA,3270.782
DLM,LGW,2792.722087
DLM,MAN,3023.512613
DLM,NCL,3074.628309
EMA,ACE,2840.210314
EMA,DLM,2941.519777
EMA,FUE,2900.034677
EMA,NBE,2077.887853
EMA,TFS,3028.730346
FUE,BHX,2849.980301
FUE,EMA,2900.034677
FUE,GLA,3139.863864
FUE,LGW,2770.362829
GLA,ACE,3081.224762
GLA,AYT,3368.162349
GLA,DLM,3270.782
GLA,FUE,3139.863864
GLA,LPA,3227.432102
GLA,NBE,2471.156471
GLA,TFS,3242.146077
HOG,MAN,7117.949132
HRG,LGW,3900.049339
HRG,MAN,4145.863724
LAS,MAN,8166.439691
LCA,LGW,3247.459863
LCA,MAN,3468.535286
LGW,ACE,2710.193202
LGW,AYT,2908.057601
LGW,DLM,2792.722087
LGW,FUE,2770.362829
LGW,HRG,3900.049339
LGW,LCA,3247.459863
LGW,LPA,2878.686557
LGW,NBE,1877.311102
LGW,PMI,1309.337848
LGW,SSH,3866.395416
LGW,TFS,2912.426407
LPA,BRS,2814.755454
LPA,EMA,3001.484293
LPA,GLA,3227.432102
LPA,LGW,2878.686557
LPA,MAN,3024.393019
MAN,ACE,2866.977523
MAN,AYT,3130.423684
MAN,BJV,2911.792602
MAN,CCC,7108.618019
MAN,CUN,7794.526138
MAN,DLM,3023.512613
MAN,HRG,4145.863724
MAN,LAS,8166.439691
MAN,LCA,3468.535286
MAN,LPA,3024.393019
MAN,MLA,2341.741012
MAN,NBE,2160.529745
MAN,PFO,3411.642346
MAN,PMI,1581.052365
MAN,SSH,4108.346612
MAN,TFS,3048.37558
MLA,MAN,2341.741012
NBE,BRS,1996.834418
NBE,EMA,2077.887853
NBE,GLA,2471.156471
NBE,LGW,1877.311102
NBE,MAN,2160.529745
NBE,NCL,2302.617558
NCL,ACE,3054.037339
NCL,DLM,3074.628309
NCL,FUE,3113.474977
NCL,NBE,2302.617558
NCL,SSH,4169.031977
NCL,TFS,3231.475849
PMI,BHX,1475.184376
PMI,LGW,1309.337848
PMI,MAN,1581.052365
SSH,BHX,4029.614982
SSH,LGW,3866.395416
SSH,MAN,4108.346612
SSH,NCL,4169.031977
TFS,BFS,3075.421181
TFS,BHX,2978.222689
TFS,BRS,2841.764748
TFS,EMA,3028.730346
TFS,GLA,3242.146077
TFS,LGW,2912.426407
TFS,MAN,3048.37558
TFS,NCL,3231.475849
VDA,CDG,3452.773345
EVN,PRG,2587.129299
EVN,VIE,2374.58571
PRG,EVN,2587.129299
VIE,EVN,2374.58571
CAW,MEA,86.19606908
CAW,SDU,234.1693015
CAW,VIX,191.7252844
CFB,SDU,111.520726
MEA,CAW,86.19606908
MEA,SDU,156.6629182
SDU,CFB,111.520726
SDU,MEA,156.6629182
SDU,SJK,278.313645
SJK,SDU,278.313645
VIX,CAW,191.7252844
AGH,BMA,454.3304425
BMA,AGH,454.3304425
BMA,BRU,1266.349361
BMA,GOT,378.6849192
BMA,HAD,422.4596365
BMA,HEL,406.4433612
BMA,KLR,312.3220887
BMA,MMX,504.5891843
BMA,OSD,464.7548444
BMA,RNB,378.1067563
BMA,SDL,353.9189917
BMA,UME,508.6534532
BMA,VBY,189.5582075
BMA,VXO,329.0139107
BRU,BMA,1266.349361
BRU,CPH,754.3832725
BRU,GOT,905.0098119
CPH,BRU,754.3832725
GOT,BMA,378.6849192
GOT,BRU,905.0098119
GSE,VBY,384.62966
HAD,BMA,422.4596365
HEL,BMA,406.4433612
KLR,BMA,312.3220887
MMX,BMA,504.5891843
MMX,VBY,385.1455453
OSD,BMA,464.7548444
RNB,BMA,378.1067563
SDL,BMA,353.9189917
TXL,UME,1312.712473
UME,BMA,508.6534532
UME,TXL,1312.712473
VBY,BMA,189.5582075
VBY,GSE,384.62966
VBY,MMX,385.1455453
VXO,BMA,329.0139107
AKL,BKK,9555.379145
ARN,BKK,8296.207559
ARN,LHR,1462.538079
ARN,MAN,1415.278412
ARN,TKU,259.2336837
ARN,TMP,367.3998797
ARN,VAA,429.7312883
BAH,BKK,5386.269821
BGO,OSL,322.6785704
BKK,AKL,9555.379145
BKK,ARN,8296.207559
BKK,BAH,5386.269821
BKK,BLR,2491.500622
BKK,BNE,7260.290231
BKK,BOM,3030.583706
BKK,BRU,9262.290988
BKK,BWN,1832.966656
BKK,CAI,7279.768799
BKK,CAN,1706.132645
BKK,CCU,1636.841949
BKK,CDG,9448.247267
BKK,CEI,703.3573399
BKK,CGK,2296.968442
BKK,CKG,1883.522517
BKK,CMB,2391.580849
BKK,CNX,596.7081255
BKK,CPH,8636.955745
BKK,CTS,5073.454395
BKK,CTU,1907.286581
BKK,DAC,1568.323661
BKK,DEL,2948.465915
BKK,DME,7058.741205
BKK,DPS,2958.592313
BKK,DXB,4903.712103
BKK,FCO,8877.104205
BKK,FRA,8999.467853
BKK,FUK,3724.876147
BKK,HAN,995.2351934
BKK,HDY,751.3286747
BKK,HKG,1689.391154
BKK,HKT,673.5405556
BKK,HND,4589.391511
BKK,HYD,2422.625266
BKK,ICN,3668.677126
BKK,ISB,3578.844518
BKK,IST,7512.180684
BKK,JNB,8996.179522
BKK,KBV,649.7593096
BKK,KHI,3726.641907
BKK,KIX,4160.626788
BKK,KKC,379.1530578
BKK,KMG,1290.308101
BKK,KTM,2229.533121
BKK,KUL,1220.569348
BKK,LHE,3337.457374
BKK,LHR,9577.981013
BKK,MAA,2227.104928
BKK,MAD,10193.40956
BKK,MEL,7331.702527
BKK,MFM,1651.83302
BKK,MNL,2187.616358
BKK,MUC,8799.706866
BKK,MXP,9079.593492
BKK,NGO,4310.432387
BKK,NRT,4648.996254
BKK,OSL,8674.967375
BKK,PEK,3317.053557
BKK,PEN,933.6750224
BKK,PER,5325.810982
BKK,PNH,503.9297179
BKK,PUS,3697.969613
BKK,PVG,2897.100802
BKK,RGN,611.1399422
BKK,SGN,716.174476
BKK,SIN,1416.903566
BKK,SYD,7514.638234
BKK,TLV,6945.627424
BKK,TNR,6862.091084
BKK,TPE,2489.404795
BKK,UBP,477.0018428
BKK,URT,535.3828846
BKK,USM,465.616685
BKK,UTH,466.4157408
BKK,VIE,8451.039591
BKK,VTE,516.8171652
BKK,XMN,2185.732777
BKK,ZRH,9054.136942
BLR,BKK,2491.500622
BNE,BKK,7260.290231
BOM,BKK,3030.583706
BRU,BKK,9262.290988
BRU,LIS,1717.469085
BWN,BKK,1832.966656
CAI,BKK,7279.768799
CAN,BKK,1706.132645
CCU,BKK,1636.841949
CDG,BKK,9448.247267
CEI,BKK,703.3573399
CGK,BKK,2296.968442
CKG,BKK,1883.522517
CMB,BKK,2391.580849
CNX,BKK,596.7081255
CNX,HKT,1186.675792
CPH,BKK,8636.955745
CPH,MAN,994.5942976
CPH,TRD,877.1254252
CTS,BKK,5073.454395
CTU,BKK,1907.286581
DAC,BKK,1568.323661
DEL,BKK,2948.465915
DME,BKK,7058.741205
DPS,BKK,2958.592313
DXB,BKK,4903.712103
FCO,BKK,8877.104205
FRA,BKK,8999.467853
FUK,BKK,3724.876147
HAN,BKK,995.2351934
HDY,BKK,751.3286747
HKG,AKL,9170.138913
HKG,BKK,1689.391154
HKG,HKT,2296.523726
HKG,ICN,2069.72831
HKT,BKK,673.5405556
HKT,CNX,1186.675792
HKT,HKG,2296.523726
HKT,ICN,4320.300496
HKT,KUL,705.1264404
HND,BKK,4589.391511
HYD,BKK,2422.625266
ICN,BKK,3668.677126
ICN,HKG,2069.72831
ICN,HKT,4320.300496
ICN,LAX,9625.47318
ICN,TPE,1463.679046
ISB,BKK,3578.844518
IST,BKK,7512.180684
JNB,BKK,8996.179522
KBV,BKK,649.7593096
KHI,BKK,3726.641907
KHI,MCT,911.507466
KIX,BKK,4160.626788
KKC,BKK,379.1530578
KMG,BKK,1290.308101
KTM,BKK,2229.533121
KUL,BKK,1220.569348
KUL,HKT,705.1264404
LAX,ICN,9625.47318
LHE,BKK,3337.457374
LHR,ARN,1462.538079
LHR,BKK,9577.981013
LIS,BRU,1717.469085
MAA,BKK,2227.104928
MAD,BKK,10193.40956
MAD,OPO,438.9719562
MAN,ARN,1415.278412
MAN,CPH,994.5942976
MCT,KHI,911.507466
MEL,BKK,7331.702527
MFM,BKK,1651.83302
MNL,BKK,2187.616358
MUC,BKK,8799.706866
MXP,BKK,9079.593492
NGO,BKK,4310.432387
NRT,BKK,4648.996254
OPO,MAD,438.9719562
OSL,BKK,8674.967375
PEK,BKK,3317.053557
PEN,BKK,933.6750224
PER,BKK,5325.810982
PNH,BKK,503.9297179
PUS,BKK,3697.969613
PVG,BKK,2897.100802
RGN,BKK,611.1399422
SGN,BKK,716.174476
SIN,BKK,1416.903566
SVG,OSL,335.208624
SYD,BKK,7514.638234
TKU,ARN,259.2336837
TLV,BKK,6945.627424
TMP,ARN,367.3998797
TNR,BKK,6862.091084
TPE,BKK,2489.404795
TPE,ICN,1463.679046
TRD,CPH,877.1254252
UBP,BKK,477.0018428
URT,BKK,535.3828846
USM,BKK,465.616685
UTH,BKK,466.4157408
VAA,ARN,429.7312883
VIE,BKK,8451.039591
VTE,BKK,516.8171652
XMN,BKK,2185.732777
ZRH,BKK,9054.136942
ACK,HPN,306.0225516
ACK,TEB,338.4148096
ANU,SBH,140.3718534
AXA,SJU,312.1356908
HPN,ACK,306.0225516
NEV,SJU,386.3399941
SBH,ANU,140.3718534
SBH,SJU,338.9170274
SBH,STT,230.164517
SJU,AXA,312.1356908
SJU,NEV,386.3399941
SJU,SBH,338.9170274
STT,SBH,230.164517
TEB,ACK,338.4148096
AAL,BLL,156.3835422
AAL,IST,2216.013648
ABJ,IST,5152.42069
ACC,ABJ,417.9104504
ACC,IST,4894.565872
ADA,ESB,402.2738526
ADA,IST,737.8429892
ADA,SAW,675.2386272
ADB,ESB,542.693965
ADB,HAM,2149.103941
ADB,IST,358.5706261
ADB,SAW,343.464889
ADD,DLA,3258.529112
ADD,HRE,3109.582541
ADD,IST,3724.848331
ADD,JUB,916.2307684
ADD,SSG,3373.954738
ADE,IST,3535.944698
ADF,ESB,543.1830544
ADF,IST,921.390875
AER,IST,950.9857571
AGP,IST,2901.277194
AJI,ESB,856.9528517
AJI,IST,1219.489622
AKL,BKK,9555.379145
ALA,IST,3921.436166
ALG,IST,2256.52289
AMM,IST,1242.769695
AMS,IST,2183.75781
AMS,SAW,2246.487708
AOE,BRU,2360.182059
AQJ,IST,1414.694625
ARN,IST,2176.001692
ASB,IST,2549.326012
ASF,SAW,1615.585248
ASR,IST,637.9520724
ASR,SAW,578.6222975
ATH,IST,554.3236545
ATL,YYZ,1191.077052
AUH,IST,3038.868723
AYT,BGW,1286.211873
AYT,EBL,1176.869246
AYT,ESB,406.6659199
AYT,HAM,2454.15375
AYT,IST,517.731188
AYT,SAW,463.0916825
AYT,VKO,2134.864505
BAH,IST,2608.392741
BAH,MCT,826.7031746
BAL,ESB,742.5882874
BAL,IST,1121.559216
BCN,IST,2219.82994
BEG,IST,790.5526648
BEN,IST,1268.892954
BEY,IST,1018.933655
BGG,ESB,667.0759798
BGG,IST,1042.125941
BGW,AYT,1286.211873
BGW,ESB,1258.036858
BGW,IST,1630.424883
BHX,IST,2603.563555
BIO,IST,2598.595071
BIO,SCQ,449.1018848
BJV,ESB,562.363667
BJV,IST,457.2032204
BJV,SAW,429.7494848
BKK,AKL,9555.379145
BKK,BNE,7260.290231
BKK,HKG,1689.391154
BKK,IST,7512.180684
BKK,KUL,1220.569348
BKK,MEL,7331.702527
BKK,PER,5325.810982
BKK,SGN,716.174476
BKK,SYD,7514.638234
BLL,AAL,156.3835422
BLL,IST,2146.359058
BLQ,IST,1464.662865
BNE,BKK,7260.290231
BOM,IST,4834.631107
BRE,IST,1985.845155
BRU,AOE,2360.182059
BRU,IST,2141.481986
BRU,SAW,2204.101337
BSL,IST,1818.106718
BSR,IST,2071.675513
BUD,IST,1017.362102
BUS,IST,1070.564737
CAI,IST,1262.952298
CAI,JUB,2807.734634
CAN,IST,7882.105171
CDG,IST,2213.622594
CDG,SAW,2275.433463
CGK,SIN,882.2377495
CGN,IST,1967.634273
CKZ,ESB,558.2727702
CMB,MLE,777.677531
CMN,IST,3305.373925
CND,IST,343.9225666
CPH,IST,1977.913049
CPT,JNB,1271.06807
DAC,IST,5962.334856
DAR,IST,5459.497656
DEL,IST,4564.971794
DIY,ESB,670.0740965
DIY,IST,1049.691209
DIY,SAW,992.924224
DKR,IST,5325.472372
DLA,ADD,3258.529112
DLA,IST,4557.965018
DLA,LBV,395.9353498
DLA,SSG,115.5496097
DLM,IST,507.3030888
DMM,IST,2534.18617
DNK,IST,932.4668446
DNZ,IST,396.4766664
DOH,IST,2755.925285
DOK,IST,1036.179313
DUB,IST,2923.945986
DUS,IST,2011.186041
DUS,SAW,2073.915373
DXB,IST,3028.336011
DYU,IST,3401.10248
EBB,IST,4599.940894
EBL,AYT,1176.869246
EBL,IST,1430.45722
ECN,ESB,554.7704093
ECN,IST,796.5358831
ECN,SAW,736.2610011
EDI,IST,2830.032659
ELQ,IST,2160.97699
ERC,ESB,558.8544618
ERC,IST,926.9896252
ERZ,ESB,695.9419264
ERZ,IST,1057.459455
ERZ,SAW,1008.632026
ESB,ADA,402.2738526
ESB,ADB,542.693965
ESB,ADF,543.1830544
ESB,AJI,856.9528517
ESB,AYT,406.6659199
ESB,BAL,742.5882874
ESB,BGG,667.0759798
ESB,BGW,1258.036858
ESB,BJV,562.363667
ESB,CKZ,558.2727702
ESB,DIY,670.0740965
ESB,ECN,554.7704093
ESB,ERC,558.8544618
ESB,ERZ,695.9419264
ESB,EZS,566.9205791
ESB,FRA,2196.778261
ESB,GNY,591.8513961
ESB,GZP,430.0498618
ESB,GZT,526.3413979
ESB,HTY,507.550111
ESB,IGD,925.7569055
ESB,IST,379.7056309
ESB,KCM,447.6348007
ESB,KCO,255.5111799
ESB,KSY,858.5266045
ESB,MLX,477.189544
ESB,MQM,737.0707144
ESB,MSR,759.5490493
ESB,SAW,323.1277753
ESB,TEQ,442.7456138
ESB,TZX,581.8602439
ESB,VAN,907.8907461
ESB,VIE,1578.170555
ESB,VKO,1747.832651
EZE,GRU,1722.199225
EZS,ESB,566.9205791
EZS,IST,945.5137598
EZS,SAW,890.0010998
FCO,IST,1373.530495
FDH,IST,1678.177878
FIH,IST,5254.127549
FRA,ESB,2196.778261
FRA,IST,1837.362896
FRA,SAW,1900.019103
FRU,IST,3726.733557
FRU,ULN,2554.474604
FUK,ICN,563.3190318
GNY,ESB,591.8513961
GNY,IST,969.6379503
GOA,IST,1656.240926
GOT,IST,2163.815748
GRU,EZE,1722.199225
GRU,IST,10559.40718
GVA,IST,1892.937844
GYD,IST,1788.300185
GZP,ESB,430.0498618
GZT,ESB,526.3413979
GZT,IST,892.9042888
GZT,SAW,831.6267985
HAJ,IST,1899.529223
HAM,ADB,2149.103941
HAM,AYT,2454.15375
HAM,IST,1957.789895
HBE,IST,1154.809974
HEL,IST,2133.190474
HIJ,ICN,672.5860474
HKG,BKK,1689.391154
HKG,IST,8005.873365
HRE,LUN,403.430099
HRG,IST,1633.949889
HTY,ESB,507.550111
HTY,IST,850.2853711
HTY,SAW,787.7319457
IAD,IST,8387.848095
IAH,IST,10231.90808
IAH,MSY,489.5347085
ICN,FUK,563.3190318
ICN,HIJ,672.5860474
ICN,IST,7922.956613
ICN,NGO,973.1496129
ICN,SYD,8342.753255
ICN,VVO,816.4098812
IFN,IST,2250.926618
IGD,ESB,925.7569055
IGD,IST,1282.927308
IKA,IST,2052.350054
IKA,SAW,1998.541333
ISB,IST,3944.037492
ISE,IST,404.7089529
IST,AAL,2216.013648
IST,ACC,4894.565872
IST,ADA,737.8429892
IST,ADB,358.5706261
IST,ADD,3724.848331
IST,ADF,921.390875
IST,AER,950.9857571
IST,AGP,2901.277194
IST,AJI,1219.489622
IST,ALA,3921.436166
IST,ALG,2256.52289
IST,AMM,1242.769695
IST,AMS,2183.75781
IST,AQJ,1414.694625
IST,ARN,2176.001692
IST,ASB,2549.326012
IST,ASR,637.9520724
IST,ATH,554.3236545
IST,AUH,3038.868723
IST,AYT,517.731188
IST,BAH,2608.392741
IST,BAL,1121.559216
IST,BCN,2219.82994
IST,BEG,790.5526648
IST,BEN,1268.892954
IST,BEY,1018.933655
IST,BGG,1042.125941
IST,BGW,1630.424883
IST,BHX,2603.563555
IST,BIO,2598.595071
IST,BJV,457.2032204
IST,BKK,7512.180684
IST,BLL,2146.359058
IST,BLQ,1464.662865
IST,BOM,4834.631107
IST,BRE,1985.845155
IST,BRU,2141.481986
IST,BSL,1818.106718
IST,BSR,2071.675513
IST,BUD,1017.362102
IST,BUS,1070.564737
IST,CAI,1262.952298
IST,CAN,7882.105171
IST,CDG,2213.622594
IST,CGN,1967.634273
IST,CMN,3305.373925
IST,CND,343.9225666
IST,CPH,1977.913049
IST,DAC,5962.334856
IST,DAR,5459.497656
IST,DEL,4564.971794
IST,DIY,1049.691209
IST,DLA,4557.965018
IST,DLM,507.3030888
IST,DMM,2534.18617
IST,DNK,932.4668446
IST,DNZ,396.4766664
IST,DOH,2755.925285
IST,DOK,1036.179313
IST,DUB,2923.945986
IST,DUS,2011.186041
IST,DXB,3028.336011
IST,DYU,3401.10248
IST,EBL,1430.45722
IST,ECN,796.5358831
IST,EDI,2830.032659
IST,ELQ,2160.97699
IST,ERC,926.9896252
IST,ERZ,1057.459455
IST,ESB,379.7056309
IST,EZS,945.5137598
IST,FCO,1373.530495
IST,FDH,1678.177878
IST,FIH,5254.127549
IST,FRA,1837.362896
IST,FRU,3726.733557
IST,GNY,969.6379503
IST,GOA,1656.240926
IST,GOT,2163.815748
IST,GRU,10559.40718
IST,GVA,1892.937844
IST,GYD,1788.300185
IST,GZT,892.9042888
IST,HAJ,1899.529223
IST,HAM,1957.789895
IST,HBE,1154.809974
IST,HEL,2133.190474
IST,HKG,8005.873365
IST,HRG,1633.949889
IST,HTY,850.2853711
IST,IAD,8387.848095
IST,IAH,10231.90808
IST,ICN,7922.956613
IST,IFN,2250.926618
IST,IGD,1282.927308
IST,IKA,2052.350054
IST,ISB,3944.037492
IST,ISE,404.7089529
IST,ISU,1573.417696
IST,JED,2387.530788
IST,JFK,8026.797293
IST,JIB,3591.952644
IST,JNB,7496.32944
IST,JRO,5042.087232
IST,KAN,3799.722717
IST,KBL,3592.937687
IST,KBP,1021.971844
IST,KCM,817.4743315
IST,KFS,421.3442322
IST,KGL,4810.550948
IST,KHI,3971.045783
IST,KIV,628.6827504
IST,KIX,8744.365239
IST,KRT,2879.448411
IST,KSH,1786.276182
IST,KSY,1208.050377
IST,KTM,5305.378969
IST,KUL,8387.160162
IST,KVD,1472.66125
IST,KWI,2191.406291
IST,KYA,490.6206864
IST,KZN,2181.876905
IST,KZR,267.3236627
IST,LAX,11002.30502
IST,LED,2062.521277
IST,LEJ,1690.088913
IST,LGW,2461.106886
IST,LHE,4176.424731
IST,LHR,2488.81124
IST,LIS,3212.262254
IST,LJU,1270.71832
IST,LOS,4606.248497
IST,LUX,1978.012579
IST,LWO,1019.582317
IST,LYS,1964.312623
IST,MAD,2702.755854
IST,MAN,2666.541801
IST,MCT,3370.723462
IST,MED,2117.7647
IST,MHD,2721.339744
IST,MLA,1377.196989
IST,MLE,6063.426364
IST,MLX,856.8837165
IST,MQM,1116.527735
IST,MRA,10000
IST,MRS,1941.809377
IST,MSQ,1402.883201
IST,MSR,1133.57751
IST,MUC,1547.567134
IST,MXP,1682.204478
IST,MZH,569.7050238
IST,MZR,3334.685819
IST,NAJ,1434.74284
IST,NAP,1211.463544
IST,NAV,565.444867
IST,NBO,4807.745264
IST,NCE,1781.097137
IST,NIM,4019.905666
IST,NJF,1732.356438
IST,NOP,530.9786644
IST,NRT,8979.102311
IST,NSI,4514.638939
IST,NUE,1649.275613
IST,ODS,593.1956025
IST,ORD,8785.945355
IST,ORN,2620.353227
IST,OSL,2420.976682
IST,OSM,1362.310982
IST,OSS,3659.545099
IST,OTP,425.9258539
IST,OVB,4159.133283
IST,PEK,7058.85656
IST,PRG,1488.744894
IST,PRN,654.2209829
IST,PVG,8020.116174
IST,RIX,1773.408127
IST,ROV,1123.485706
IST,RTM,2188.278047
IST,RUH,2456.790637
IST,SAH,3231.568321
IST,SIN,8679.549456
IST,SJJ,898.6919944
IST,SKG,493.0100609
IST,SKP,597.4581406
IST,SOF,468.744613
IST,SSH,1565.271477
IST,STR,1736.249017
IST,SVX,2859.419742
IST,SYZ,2511.253497
IST,SZG,1439.415999
IST,TAS,3355.8965
IST,TBS,1348.666806
IST,TBZ,1533.004388
IST,TGD,796.0149694
IST,TIA,753.7463422
IST,TIF,2463.493461
IST,TIP,1679.84816
IST,TLL,2035.078352
IST,TLS,2251.884963
IST,TLV,1165.691132
IST,TRN,1758.67852
IST,TSE,3409.775795
IST,TUN,1669.539272
IST,TXL,1711.642769
IST,TZX,924.2870499
IST,UFA,2477.698057
IST,VAN,1281.123607
IST,VAS,707.3970178
IST,VCE,1403.127311
IST,VIE,1224.288299
IST,VKO,1708.198286
IST,VLC,2472.365472
IST,VNO,1507.218437
IST,WAW,1346.719272
IST,YNB,2091.501051
IST,YYZ,8171.897118
IST,ZAG,1135.342227
IST,ZRH,1740.569357
ISU,IST,1573.417696
JED,IST,2387.530788
